4270 60850 45899
22760 96560 45595
22760 96560 45595
22760 96560 45595
48620 72280 63949
1930 98300 45015
1930 98300 45015
17150 35090 4134
76880 16790 4837
76880 16790 4837
76880 16790 4837
3420 24210 4134
44000 27680 27699
67400 13680 4134
74500 54810 4766
45380 54070 3462
45380 54070 3462
20310 88160 9829
45380 54070 3462
67850 56110 4837
67850 56110 4837
67850 56110 4837
50460 10700 3209
50460 10700 3209
50460 10700 3209
50460 10700 3209
23850 40220 4134
56000 56580 8400
69510 90560 45595
22660 47990 45899
75330 4530 7738
700 14530 12876
7250 8560 55577
44910 94560 8452
44910 94560 8452
44910 94560 8452
42670 71880 55577
38820 44230 7018
26740 68310 18403
18280 99970 4766
18280 31510 4766
18280 99970 4766
18280 31510 4766
22440 85300 6057
43620 74580 17552
21970 93390 8167
38460 92160 27699
41290 38060 2609
62230 46080 3462
60600 75130 4134
27390 20840 7552
7560 72840 265215
7560 72840 265215
68390 49390 36375
60030 33450 36375
41230 30290 8167
32210 46650 32475
32210 46650 32475
32210 46650 32475
32210 46650 32475
32210 46650 32475
32210 46650 32475
32210 46650 32475
32210 46650 32475
32210 46650 32475
32210 46650 32475
39720 7270 29073
32720 79660 24560
50700 17820 262766
50700 17820 262766
50700 17820 262766
71730 71750 47640
45160 54770 8167
4050 32250 7018
1240 61960 45899
1170 36800 45899
37250 89480 4134
12860 85070 30722
980 1850 8167
51330 55220 13693
30340 710 7552
77200 56470 4766
75100 24060 35125
55120 60670 24757
1780 49280 17896
16770 51770 6939
4470 25240 9498
4470 25240 9498
4470 25240 9498
16770 12920 6939
35630 23430 26599
35630 23430 26599
35630 23430 26599
35630 23430 26599
25150 51560 10292
59200 45140 17974
59200 45140 17974
59200 45140 17974
22170 34150 45899
12500 74050 9829
20690 42840 18403
64810 84040 14178
64810 84040 14178
2930 1180 28573
2930 1180 28573
2930 1180 28573
46470 95690 9829
18080 71250 3462
18080 71250 3462
18080 71250 3462
710 98700 4134
38050 72110 4134
80060 27840 12066
80060 27840 12066
7650 21510 4134
26930 36760 63949
22490 76540 7552
76950 72470 31148
76950 72470 31148
18900 16140 5483
76950 72470 31148
40480 6570 31250
40560 27640 36947
40560 27640 36947
40560 27640 36947
67510 100580 9829
67670 2740 9829
45230 9290 9299
45230 9290 9299
1990 8920 30689
1990 8920 30689
1990 8920 30689
69800 12710 24560
7330 94950 15694
34200 31840 11014
2390 86020 263038
14880 38740 17974
14880 38740 17974
37900 4570 28573
39720 32430 29073
12760 86020 262440
51600 28000 45899
12560 35650 4134
12560 35650 4134
12560 35650 4134
15900 9130 4134
72210 29120 4837
15900 9130 4134
72210 29120 4837
15900 9130 4134
72210 29120 4837
47810 36800 9829
37540 28530 55424
50060 49490 9318
50060 49490 9318
69140 67630 4134
80900 42770 18881
4510 87700 12322
4510 87700 12322
4510 87700 12322
54470 22150 21219
80880 76730 6939
31420 45710 4134
51280 72730 4134
51360 82100 28573
47760 96780 3215
75450 87220 8926
62100 57630 4134
56270 99500 18403
42180 68240 27927
56710 31610 28573
24740 49030 28573
7330 94950 15694
24600 63490 4134
29420 12440 26599
39790 58940 3462
39790 58940 3462
61570 47030 9121
23260 69820 18403
75930 5060 4837
75930 5060 4837
75930 5060 4837
61630 32290 4638
9110 79160 8708
37090 11850 42448
68910 36150 3462
80630 20440 45899
18940 42660 4766
18940 42660 4766
43790 11930 12406
18940 42660 4766
41160 53260 9394
28640 4190 10439
32440 13810 8167
14740 48120 45899
22260 83050 3462
76060 14640 4134
80060 53830 12066
80060 53830 12066
79480 35450 7922
13140 34780 17813
61860 40910 28573
64630 65690 6939
26500 52380 63949
51340 84290 10292
49310 7800 9121
49310 7800 9121
72950 78030 8048
7300 51850 10620
30130 90910 4134
52010 49430 28573
42160 14540 6400
18990 16540 9318
38200 53910 9829
63020 56870 45595
63020 56870 45595
79650 29760 4766
53470 75620 4766
53470 75620 4766
53470 75620 4766
73460 21570 4134
42100 38170 4766
76560 4520 17813
73270 10440 45899
48590 34730 63949
73450 28680 4134
73450 28680 4134
73450 28680 4134
45930 35210 45899
33100 84840 18403
40270 1070 4638
67420 78230 36375
68390 17710 36375
18400 92500 9121
56800 29090 18403
57090 46070 40965
45200 60950 4134
45200 60950 4134
45200 60950 4134
45200 70480 4134
38620 68610 8167
63980 20820 10439
2940 23890 5483
2940 23890 5483
2940 23890 5483
79460 86510 9299
77220 87310 56747
79460 86510 9299
77220 87310 56747
79460 86510 9299
77220 87310 56747
25030 83120 28281
5190 38890 4134
5190 38890 4134
31450 37940 9121
5190 38890 4134
65860 55290 8997
6460 29500 43530
6460 29500 43530
6460 29500 43530
37050 83190 203624
2280 83120 18881
39580 9150 18881
39580 9150 18881
39580 9150 18881
52710 95370 45899
30480 40910 21826
31940 78250 9829
31940 78250 9829
31940 78250 9829
22880 9830 45899
18860 45750 45899
53380 83920 17974
53380 83920 17974
53380 83920 17974
22930 26920 15897
22930 26920 15897
22930 26920 15897
65670 22610 4134
56970 59840 29073
4360 4700 32475
49000 4660 26599
49000 4660 26599
49000 4660 26599
49000 4660 26599
16820 70350 6939
72030 56100 8615
24880 78430 9318
70 38230 3462
75760 23250 9394
6690 54830 29073
4150 79690 8926
20640 21910 7552
20950 42730 45899
38400 50250 9299
38400 50250 9299
58870 42160 6849
55100 53080 29073
80220 94410 39824
18130 80460 28142
18130 80460 28142
43650 55810 7506
43650 55810 7506
43650 55810 7506
60630 100720 38611
40200 77850 24560
75570 16870 45899
77830 90450 4847
13370 76330 3462
13370 76330 3462
77250 83790 8167
37050 83190 203624
2530 51160 45595
46230 31310 4766
46230 31310 4766
46230 31310 4766
5280 55200 4134
5280 55200 4134
5280 55200 4134
46230 31310 4766
2720 20050 6181
16990 37700 3462
16990 37700 3462
16990 37700 3462
16990 37700 3462
27410 73070 7552
43180 50870 18403
58450 65950 7552
46950 1060 4837
44560 3940 28573
24150 34960 24547
24150 34960 24547
43320 42490 4134
43320 97120 4134
16540 36730 9299
42950 31950 8167
37050 83190 203624
75030 79430 9829
57700 99690 32748
37050 83190 203624
37050 83190 203624
61000 95920 3462
61000 95920 3462
61000 95920 3462
61000 95920 3462
61000 95920 3462
6860 62840 37457
43250 32140 5639
73770 100010 6400
10460 19520 9829
59020 32570 4766
59020 32570 4766
59020 32570 4766
10390 49430 30689
27000 17780 45595
44170 93390 8167
65670 20960 4134
58800 7940 4134
58800 7940 4134
58800 7940 4134
14810 99480 4837
14810 99480 4837
31250 62560 7552
30190 25180 24086
67930 16810 134247
67930 16810 134247
71950 30230 7018
71950 30230 7018
71950 30230 7018
71950 30230 7018
22070 41470 0
22070 41470 0
22070 41470 0
39470 52290 9829
5920 28170 9829
25630 42020 4788
25630 42020 4788
25630 42020 4788
59780 48670 63949
16050 51370 1257
28290 10240 4134
19290 80560 45899
62030 50570 45899
37600 17500 4134
37600 17500 4134
37600 78040 4134
58760 84670 6332
58760 84670 6332
58760 84670 6332
1950 83400 41440
16650 29170 6939
49970 37290 6400
25210 37290 6400
59300 46030 17974
57700 99690 32748
59300 46030 17974
41980 25880 24086
41980 25880 24086
59300 46030 17974
41980 25880 24086
37050 83190 203624
57700 99690 32748
24870 17320 26599
24870 17320 26599
67260 870 11404
74670 33190 4766
61470 22250 7738
69670 98080 18229
37050 83190 203624
25430 29060 8167
75910 6960 9808
23600 90340 4808
76240 44370 9829
77020 79740 9051
77020 79740 9051
77020 79740 9051
790 6020 3462
790 6020 3462
790 6020 3462
790 6020 3462
790 6020 3462
66960 71540 9394
74340 57560 9121
51580 72010 21479
58070 76150 9299
58070 76150 9299
58070 76150 9299
56970 32430 29073
73550 35940 5639
72230 5050 18881
72230 5050 18881
72230 5050 18881
61410 90620 17974
61410 90620 17974
3950 68800 9694
3950 65310 9694
48550 83170 9829
3950 65310 9694
3950 68800 9694
5090 76290 13489
5090 76290 13489
5090 76290 13489
61750 11930 41440
15270 43860 20804
45040 73230 17974
45040 73230 17974
45040 73230 17974
52680 20770 45899
35600 35760 33951
57700 99690 32748
57700 99690 32748
14590 26640 17908
57700 99690 32748
46870 75530 4134
12230 82370 7552
12230 82370 7552
39760 99810 4638
39760 99810 4638
69660 34360 64094
58980 100850 28573
58980 100850 28573
58980 100850 28573
73690 64770 9829
65370 62030 8997
70140 17920 51570
69660 95540 64094
70470 48700 4134
25470 36800 8167
66630 86260 24560
71820 27380 6400
35920 28480 24086
33540 32700 45595
37550 30760 9121
37550 30760 9121
34420 18910 12861
34420 18910 12861
34420 18910 12861
29750 47280 27699
36090 75840 45595
57700 99690 32748
33430 30710 6939
4800 34510 4837
4800 34510 4837
4800 34510 4837
76140 94260 17552
5660 37490 37963
26930 67400 63949
62020 47970 9416
18680 92610 6400
47530 11930 6057
10560 66950 7018
22550 85230 18403
22550 85230 18403
22550 85230 18403
62830 31920 22927
17310 94230 6939
44270 46790 4837
45460 33890 28573
44270 46790 4837
44270 46790 4837
13110 32720 7552
67260 61250 11404
36670 88650 35804
12180 83200 9299
12180 83200 9299
12180 83200 9299
52530 6610 34772
68380 43580 37611
55240 12760 10439
34120 79070 3605
13590 39280 2609
61980 28580 3462
4060 2670 23674
44370 32430 32475
29450 81320 18881
69820 67080 24086
19030 11340 4837
19030 11340 4837
19030 11340 4837
43360 94060 52605
64420 16350 18403
7310 9300 34875
62770 58010 8167
30220 68330 9050
53250 7320 9299
53250 7320 9299
44630 75420 41440
63790 57630 25490
430 48100 4766
3000 78720 9829
6330 55400 4538
19650 71220 6939
21770 1010 7552
62330 96430 45899
9800 76190 9304
74420 68990 4808
110 59520 22927
58180 64610 9121
26390 75100 4134
62360 34980 57093
65010 82860 18403
65010 82860 18403
65010 82860 18403
70860 77800 17816
77370 48830 4766
70860 77800 17816
51370 33800 45899
78070 39740 47169
70860 77800 17816
56480 13180 7922
74990 51030 12861
74990 51030 12861
74990 51030 12861
60780 84090 4134
43380 98690 3462
41690 56210 45899
58530 40790 9121
21060 94470 4134
28750 12820 4837
10150 42340 4766
1330 25300 22927
47750 58010 17813
6670 58380 38669
57700 99690 32748
51070 25430 45899
78480 6120 45899
32700 78720 51107
59530 1100 24560
12520 23350 4134
54380 55290 41440
25010 4330 45899
77270 59320 3267
38590 71570 4134
29260 85580 3549
42550 97140 4134
4450 15290 6400
34480 43640 4134
51040 81830 4134
51040 81830 4134
51040 81830 4134
30360 70 27747
53860 22920 4766
53860 22920 4766
53860 22920 4766
45610 28460 8151
25180 14900 10620
25180 14900 10620
25180 14900 10620
54130 61720 48159
1190 25160 18403
25070 12760 10439
66700 90190 8926
63200 67500 4766
66920 69780 8167
63080 36540 45595
63080 36540 45595
43320 4880 4134
37640 30610 4134
75140 51900 45595
75140 51900 45595
49460 7680 7552
49460 7680 7552
49460 7680 7552
44390 68920 27699
44390 68920 27699
44390 68920 27699
6300 86520 29073
40370 80800 10439
47570 51940 7552
47570 51940 7552
47570 51940 7552
8780 4200 3462
10870 58010 8167
45070 14690 4134
8890 18580 8167
36560 96200 7738
48510 39470 45899
14440 2640 4134
6140 45430 8866
50050 21660 6400
33770 12200 62052
57700 99690 32748
67390 82010 17974
49400 76300 45899
3350 89240 18403
39090 37450 4134
77350 3050 9829
10830 41170 45899
2320 81810 37457
2320 81810 37457
2180 43600 52812
39720 94070 29073
33810 30600 24086
33810 30600 24086
33810 30600 24086
58840 94600 11426
58840 94600 11426
58840 94600 11426
52590 52880 10620
52590 52880 10620
52590 52880 10620
44430 76300 24086
40370 67710 10439
55100 4700 29073
78530 49250 44507
64720 81300 8167
78360 19890 9121
78360 1610 9121
78360 19890 9121
78360 1610 9121
78360 19890 9121
78360 1610 9121
41090 1140 41440
68970 17380 24739
68970 17380 24739
68970 17380 24739
57700 99690 32748
57700 99690 32748
30660 43310 45899
61660 93590 34984
61660 93590 34984
61660 93590 34984
35210 59170 51102
2400 94850 4134
69580 35660 18403
54120 930 39308
49050 38970 44395
49050 38970 44395
49050 38970 44395
77400 12990 9299
77400 12990 9299
77400 12990 9299
25040 78720 9829
39170 35460 1267
22340 69570 45899
43320 2920 4134
2250 58430 18403
57860 35070 45899
80760 85500 196797
20540 50570 45899
35390 68800 10620
46210 84970 9121
78130 83680 9416
78130 83680 9416
78130 83680 9416
78130 83680 9416
78130 83680 9416
34240 19120 4837
51430 96870 8167
34350 28120 44285
34600 92520 3462
34600 92520 3462
34600 92520 3462
34600 92520 3462
34600 92520 3462
63340 76430 4808
11380 22060 9829
5080 14160 18403
29380 12930 4134
27030 76490 9121
26500 25250 63949
14540 100510 7418
39720 4400 29073
51680 74450 36351
21530 90160 6400
4360 35230 32475
66830 85790 41134
34260 58920 22927
60570 59580 8374
11750 31750 24560
24710 43470 22927
29480 3730 45899
50040 54860 24086
240 75430 8551
22920 86230 24086
240 75430 8551
22920 86230 24086
240 75430 8551
22920 86230 24086
46310 15660 9318
46310 69690 9318
49110 1210 8551
49110 1210 8551
49110 1210 8551
58080 71370 23724
67290 33270 24835
28810 7490 4847
75810 22150 6400
23960 38320 3462
51060 53040 9394
51060 53040 9394
56560 60490 7552
26510 10620 29073
57800 1320 45899
74470 2740 9829
30980 61670 6503
30980 61670 6503
30980 61670 6503
57150 72040 6939
46970 39420 24560
69020 6980 4134
54620 93110 11830
44070 36330 45899
41740 31170 25540
70150 40360 18403
42020 42580 45595
11870 42690 48330
24650 29050 24444
24650 29050 24444
24650 29050 24444
33190 49370 4766
51950 36700 21021
51950 36700 21021
51950 36700 21021
72840 87970 4780
79820 17560 4134
26640 20220 9829
32130 84510 9121
32130 84510 9121
11020 53460 9121
11020 53460 9121
28350 46750 9299
11020 53460 9121
71080 71460 9808
71080 71460 9808
71080 71460 9808
18580 19630 28573
18580 19630 28573
3790 5730 25229
51540 27890 7552
45220 35980 9808
45220 35980 9808
9310 75820 9121
45220 35980 9808
7000 87780 24560
59670 13080 9318
64050 55160 17871
37880 46600 9829
28600 75680 4808
56900 85210 4766
56900 85210 4766
56900 85210 4766
15060 69940 24086
68660 81550 8997
36180 63880 6939
7220 35820 8167
47740 54090 6400
38320 34850 6939
26060 80610 25515
70050 54170 9121
70050 54170 9121
70050 54170 9121
9840 37270 24560
16070 98320 45899
78860 43360 41440
80280 53810 24086
49150 20410 4134
42140 13520 6939
1500 45830 8167
12130 400 4780
12130 400 4780
12130 400 4780
67430 24980 27699
67430 24980 27699
67430 24980 27699
64880 90770 4837
64880 90770 4837
17050 71950 6713
71110 50940 3462
71110 66660 3462
71110 50940 3462
71110 66660 3462
18010 66510 15895
55310 59720 8708
55310 59720 8708
55310 59720 8708
33130 66260 18881
11580 68320 9121
11580 34740 9121
41410 4320 51612
62640 2740 9829
51840 88460 57912
49540 59490 9829
43320 61950 4134
6650 66740 7552
7610 91430 4134
2220 57070 4847
67260 26460 11404
60400 67190 7545
29090 50170 10292
56490 16510 9829
8190 79310 262571
38110 61930 44436
35210 59170 51102
23780 73990 9121
59360 91450 15500
17280 78550 12880
19540 89880 27699
1000 4410 7738
4130 83010 52840
49730 13780 6057
49730 13780 6057
49730 13780 6057
79370 98520 24086
79370 98520 24086
16630 18920 4766
26510 10620 29073
41950 2740 8167
28810 7490 4847
28960 68430 9808
51740 100170 9299
51740 100170 9299
51740 100170 9299
57090 36750 40965
18090 52700 9829
61770 14770 8997
29940 23370 4134
36740 21340 17974
59400 48140 17974
62190 95050 17552
59400 48140 17974
62190 95050 17552
59400 48140 17974
62190 95050 17552
24060 22360 7552
56950 48270 9394
56950 48270 9394
56950 48270 9394
6300 4700 29073
15210 57100 47659
23680 26670 17974
23680 26670 17974
23680 26670 17974
58440 95200 35592
58440 95200 35592
20850 15840 7552
71260 36800 8167
40050 25230 21479
56790 18180 9299
4740 38230 4134
56790 18180 9299
16270 25450 4134
16270 25450 4134
16270 25450 4134
32920 26900 4134
32920 26900 4134
2150 22440 34875
14870 12760 10439
61150 4550 17813
3080 72070 9269
3080 72070 9269
7420 42080 18403
3080 72070 9269
45000 3710 37963
17190 27760 9121
40420 65010 15500
51020 95860 7738
14960 57110 48578
55580 34190 45899
71170 1980 17552
5370 25660 4134
56960 74790 45899
22710 86370 6821
21610 87280 12542
1290 24660 9829
4490 53420 28598
14500 32240 18881
8090 90640 13156
25200 100130 8151
17120 64030 4837
68540 98730 45899
26330 58010 8167
39510 88820 4780
39510 88820 4780
39510 88820 4780
39510 88820 4780
59590 98330 4134
59590 98330 4134
59590 98330 4134
59810 69910 6128
59810 69910 6128
59810 69910 6128
30910 60880 28573
30910 60880 28573
43810 65210 18403
700 96320 12876
71340 39750 33363
71340 39750 33363
71340 39750 33363
4590 78380 13489
32850 55380 18403
5300 9290 9299
5300 9290 9299
10920 88980 47395
11670 12760 10439
27050 54260 27699
60270 38180 38322
40000 86640 16290
11000 24520 4837
78700 2800 21003
16660 43240 4837
21880 83390 28573
59520 46920 45899
61670 390 43715
61670 52560 43715
63300 51330 4662
16500 96720 10292
2220 66810 4847
57700 99690 32748
59130 99960 9808
10530 84170 51034
59130 99960 9808
59130 99960 9808
67750 84730 54777
3830 19500 14117
14970 55740 7552
14970 55740 7552
14970 55740 7552
62170 60690 4766
57700 99690 32748
43400 78720 9829
71130 40620 43727
32430 16740 17552
34660 98600 8997
53880 51330 4134
43450 56050 10481
38830 34440 262210
38830 34440 262210
38830 34440 262210
68930 42780 28573
72770 93390 6849
56090 74430 4808
13280 22590 36937
35790 3910 31208
61560 34720 5416
32390 30620 12876
8540 82490 36907
4720 47920 45899
49140 94980 9121
56730 99160 9299
56730 99160 9299
56730 99160 9299
35060 88290 7552
35060 88290 7552
51570 92610 17813
35060 88290 7552
32310 75200 17773
32470 68460 25086
58910 11980 24086
3760 5750 47524
70630 12640 17726
70630 12640 17726
70630 12640 17726
1450 16290 719
1450 16290 719
1450 16290 719
63330 71720 3816
15420 77180 45899
52780 54000 200040
24340 35770 45899
33570 48700 9845
31590 45670 9121
45900 1870 24086
79490 11130 7552
79490 11130 7552
24750 59280 8167
52780 54000 200040
79490 11130 7552
700 71500 12876
77710 1450 7552
13150 88790 45595
13150 88790 45595
60370 83140 63949
74160 49480 4766
45290 51330 45899
48240 54900 263512
48240 54900 263512
48240 5080 263512
48240 5080 263512
30250 97410 18881
30250 97410 18881
30250 97410 18881
230 27390 45899
47010 70960 3462
73540 61770 26599
50360 50780 4766
71240 8680 8167
52700 23650 45899
61670 5540 43715
61670 54850 43715
8410 59510 6057
67260 88610 11404
31460 84180 38097
50470 74600 137
33860 6090 43733
50470 74600 137
33860 6090 43733
50470 74600 137
33860 6090 43733
80070 73290 4766
80070 73290 4766
80070 73290 4766
80070 73290 4766
80070 73290 4766
5350 64590 25490
30730 36230 4766
55100 58680 29073
78840 58400 24086
19400 28250 45899
32960 30960 9121
32960 30960 9121
68920 95910 13489
68920 95910 13489
68920 95910 13489
51150 2800 6400
74180 90110 14638
69870 58010 45899
36820 85610 11992
18870 59220 10481
18870 59220 10481
18870 59220 10481
4360 4700 32475
11080 84000 8167
55680 66870 17813
27430 31490 3215
29780 57040 45595
36520 99100 18318
36520 99100 18318
36520 99100 18318
36670 98220 35804
11260 63900 17974
11260 63900 17974
11260 63900 17974
4660 21190 45335
42040 14260 4766
42040 14260 4766
42040 14260 4766
35030 59780 7552
56020 30360 17974
56020 30360 17974
56020 30360 17974
42660 94530 47932
5930 87420 28573
80270 48750 3816
80270 48750 3816
80270 48750 3816
54880 50040 262293
35740 15030 37457
22890 90970 10481
2200 4970 4134
2200 4970 4134
2200 4970 4134
35980 35330 203624
2980 59480 63949
53160 44370 24757
14340 6510 4134
14340 6510 4134
14340 6510 4134
10500 16440 4766
1070 55950 11664
1070 55950 11664
5010 58510 6400
26510 10620 29073
21260 84300 45899
73850 93900 4134
73850 93900 4134
73850 93900 4134
37390 3390 16812
37390 3390 16812
37390 3390 16812
44080 57310 12715
39940 19160 9121
80230 13760 12618
80230 13760 12618
52780 54000 200040
80230 13760 12618
13470 33350 16265
21090 64650 45374
21090 64650 45374
26600 3900 4766
6190 30770 4837
6190 30770 4837
47690 10240 36937
6190 30770 4837
47250 38930 4134
17320 45720 31272
3360 29320 60974
35980 33900 203624
60590 27190 22689
60590 27190 22689
21590 88350 4134
35720 52130 9808
68400 35590 4134
7390 20030 5650
79510 74510 4766
12010 4700 10439
42770 19840 4837
67900 65720 9829
15680 1560 21003
15680 1560 21003
27210 94490 28202
11270 34940 7552
67480 63790 4837
67480 63790 4837
6480 66280 6147
67480 63790 4837
77550 26380 8167
17330 6740 4766
17330 6740 4766
17330 6740 4766
17260 45800 4837
47370 77960 4837
47370 77960 4837
69650 78720 9829
62720 9380 24955
71860 73930 4766
46880 40690 56046
45760 49450 11830
47150 67330 18881
77610 100670 8048
77610 100670 8048
77610 100670 8048
38610 63250 9808
38610 63250 9808
39320 550 9299
38610 63250 9808
54570 74340 6849
23100 19550 12271
20910 70630 28573
30860 84160 7552
74480 89990 7552
76310 13920 719
690 7480 12615
7510 92530 4766
32220 77140 18881
43060 49210 36937
46780 20920 8167
56970 35230 29073
71520 42070 9829
71520 42070 9829
74290 71160 3462
13470 33350 16265
49500 88770 3253
49500 88770 3253
49500 88770 3253
49500 88770 3253
31370 74990 4134
30320 33540 17974
30320 33540 17974
30320 33540 17974
52400 93830 28573
5400 89270 24086
38760 48070 9506
55100 72860 29073
21870 75970 14638
21870 75970 14638
21870 75970 14638
21870 75970 14638
51200 94460 60496
51200 94460 60496
7430 31470 23584
45980 4890 24444
45980 4890 24444
45980 4890 24444
42450 44320 50710
31380 3660 45899
80340 68170 4134
58780 19580 4837
58330 31720 3462
58330 31720 3462
58330 31720 3462
67370 20530 196730
69260 71790 63949
63980 4190 10439
57700 99690 32748
26650 17930 17597
3430 76230 28573
54580 80740 4134
25590 980 10620
75050 87490 63949
77130 24810 18403
32830 76060 3215
55100 32430 29073
54090 79050 134009
11300 78720 8167
59680 20130 9121
12110 20290 21826
55100 82580 29073
44370 4700 32475
29280 85500 4134
44370 32430 32475
36820 85610 11992
64920 14130 4837
19440 47770 8167
27320 1540 33363
27320 1540 33363
27320 1540 33363
55540 83480 18881
55540 83480 18881
55540 83480 18881
3700 72290 18403
25660 1380 28573
25660 1380 28573
25660 1380 28573
57700 99690 32748
46980 62680 15527
40240 50820 37457
19140 100350 4766
19140 100350 4766
19140 100350 4766
41890 16260 4837
41890 16260 4837
41890 16260 4837
40870 87720 27699
39500 21180 42926
48310 86000 18822
15590 95970 3786
15590 95970 3786
15590 95970 3786
15590 95970 3786
71680 37320 60284
18340 100380 12709
75350 39140 63949
39410 81680 9299
39410 81680 9299
62240 59320 36937
52270 56490 3462
43320 48640 4134
43320 48640 4134
43320 48640 4134
43320 48640 4134
43320 48640 4134
43320 48640 4134
43320 48640 4134
43320 48640 4134
43320 48640 4134
43320 48640 4134
69950 7650 22927
23320 55980 9299
23320 55980 9299
23320 55980 9299
66710 36240 4837
51080 33100 4515
51080 33100 4515
51080 33100 4515
43320 36180 4134
43320 36180 4134
43320 36180 4134
43320 36180 4134
43320 36180 4134
43320 36180 4134
43320 36180 4134
43320 36180 4134
43320 36180 4134
43320 36180 4134
57700 99690 32748
6050 75910 45899
77920 81570 28573
28380 21660 21003
28590 71710 4134
28590 71710 4134
28590 71710 4134
61530 12520 28573
61530 12520 28573
61530 12520 28573
71270 78720 8167
51130 40990 7552
51130 40990 7552
51130 40990 7552
27940 29740 4638
64920 42420 4837
22210 72080 6400
7980 61970 7303
12140 51250 9121
40430 17910 9829
52780 54000 200040
52780 54000 200040
47620 16460 18182
43420 51620 45899
47620 16460 18182
47620 16460 18182
49210 44090 18182
60680 94300 8048
60680 94300 8048
60680 94300 8048
30550 70310 1257
50500 91170 18207
54000 63420 8167
29210 80810 4134
29210 80810 4134
29210 80810 4134
9650 44030 4134
9650 44030 4134
9650 44030 4134
19640 87780 8997
52030 41680 4788
39450 81690 42781
39450 81690 42781
52780 54000 200040
68430 10840 8717
58690 87970 22561
73170 16120 59147
73170 16120 59147
73170 16120 59147
4820 16700 28573
57560 96220 11888
54180 26500 11888
57560 41570 11888
54180 92360 11888
12910 93360 18881
12530 31500 28573
50900 100190 7303
50900 100190 7303
50900 100190 7303
14170 95010 33139
42850 56960 3816
17240 8010 198540
52220 12770 18403
32210 70980 32475
57700 99690 32748
21460 76410 3462
77400 26980 9299
77400 26980 9299
77400 26980 9299
46540 40320 4134
65360 180 20473
35980 69360 203624
77080 10530 12705
71620 39620 28194
71620 39620 28194
26500 39260 63949
18540 95150 2878
29170 45540 9829
11730 75210 28840
3380 17110 22927
69750 45720 12542
30330 49300 3816
30330 17540 3816
49590 84940 8151
49590 84940 8151
49590 84940 8151
68640 18730 4134
68640 18730 4134
68640 18730 4134
31040 43920 41440
68900 55630 4837
68900 55630 4837
68900 55630 4837
31110 6430 4837
31110 6430 4837
31110 6430 4837
23640 45910 4134
23640 45910 4134
80620 27470 2609
23640 45910 4134
42110 36010 28573
46160 100580 8167
29980 83210 4134
7790 61240 52519
12830 17810 9829
12830 17810 9829
12830 17810 9829
46510 64280 18403
48650 20860 4837
48650 20860 4837
48650 20860 4837
42890 48500 4837
42890 48500 4837
42890 48500 4837
460 37020 56046
8080 90150 3462
21020 53500 24086
27830 1110 3215
52570 30640 28573
9040 13690 45899
45790 54250 45899
44300 68490 45899
50010 49250 131090
44060 5550 29030
69040 46620 12876
76820 11530 4134
23610 1980 6830
2500 48870 262320
41610 62490 13188
41610 62490 13188
23150 11930 28812
24690 94550 17974
24690 94550 17974
24690 94550 17974
42680 86200 25229
42680 86200 25229
69040 46620 12876
12420 34000 9121
12420 34000 9121
66590 13510 4788
66590 13510 4788
66590 13510 4788
32510 14950 8151
32510 14950 8151
32510 14950 8151
73740 19200 6828
21290 89100 203624
13060 76670 11888
13060 76670 11888
13060 76670 11888
63600 43700 18403
55390 13290 4134
10660 66400 24560
35250 8820 3462
35250 8820 3462
35250 8820 3462
35250 8820 3462
35250 8820 3462
1140 35650 36375
27010 70620 36375
60530 74930 3462
32930 20460 7552
69430 23570 4837
44520 48700 4134
78240 16490 22927
9230 71670 9304
54460 30820 45899
57260 59440 9299
57260 59440 9299
57260 59440 9299
71160 46570 9299
71160 46570 9299
49190 16740 6848
52000 45490 7552
52000 45490 7552
52000 45490 7552
4200 50160 7552
4200 60390 7552
4200 60390 7552
4200 50160 7552
4200 50160 7552
4200 60390 7552
53380 49150 17974
53380 49150 17974
53380 49150 17974
63870 29690 196742
32940 36620 8926
79840 93910 9269
64390 99860 23201
64390 99860 23201
64390 99860 23201
22380 61130 24560
8700 91750 10481
30390 71490 2516
40950 55330 4134
68610 32430 10439
55100 39230 29073
12490 49520 17621
12490 49520 17621
12490 49520 17621
29460 8000 6400
76350 44040 18881
48980 53710 30500
10170 100210 18403
590 97200 6057
27950 40580 45899
26760 24830 9829
31720 83660 4837
31720 83660 4837
31720 83660 4837
73950 90030 48159
73950 90030 48159
73950 90030 48159
26380 15320 18881
44480 28010 4134
44480 28010 4134
44480 28010 4134
31320 16180 8167
49240 89490 4134
4920 59090 12876
4920 59090 12876
64030 12670 50530
46200 66480 4766
74840 70360 4134
24920 2150 8708
24110 47900 7738
43090 72070 12876
15300 63950 5089
15300 63950 5089
15300 63950 5089
69260 4230 63949
9400 61380 36375
27010 9610 36375
38280 35080 45609
30560 7770 25515
24660 1620 4766
24660 1620 4766
24660 64700 4766
24660 1620 4766
24660 64700 4766
24660 64700 4766
42420 11390 9121
42420 11390 9121
1520 68950 18881
30390 12110 2516
33840 81210 8151
43090 72070 12876
28640 4700 10439
72780 46420 22927
66050 750 5617
66050 750 5617
66050 750 5617
49290 44960 24560
18630 29030 16135
6300 32430 29073
77420 76710 4134
33000 46520 4134
28410 58010 6400
66720 43870 9829
70900 61030 4134
69290 11570 4812
47660 81970 9050
16870 24900 52495
75050 62700 63949
79130 89130 6939
